"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_7257972075793";21;1;21043;1;615,5;1;1
"id_7212972071258";45;1;45019;1;620,2;1;1
"id_7226972672656";16;1;16009;1;649,2;1;1
"id_7341973874165";37;1;37018;1;496,8;1;1
"id_7338973873841";12;1;12025;2;618,5;1;1
"id_7393973579387";23;1;23026;1;514,1;1;1
"id_7363973576348";37;1;37065;1;554,75;1;1
"id_7371973777181";39;1;39412;1;518,7;1;1
"id_7370973777044";39;1;39403;2;495,4;1;1
"id_7310973171052";20;1;20081;11;583,5;1;2
"id_7359973475934";26;1;26009;1;675,8;1;1
"id_7332973473222";16;1;16002;7;615,9;1;1
"id_7394973279429";45;1;45029;1;654,95;1;1
"id_7390973279026";18;1;18092;5;559,7;1;1
"id_7378973377824";12;1;12024;1;632,5;1;1
"id_7345973074556";35;1;35054;1;668,6;1;1
"id_7306973070691";35;1;35004;1;599,3;1;1
"id_7040970974034";25;1;25012;2;580,55;1;1
"id_7033970973395";17;1;17077;1;572,7;1;1
"id_7093970579363";32;1;32048;1;501,1;2;1
"id_7002970570286";15;1;15026;2;670,2;1;1
"id_7029970772984";22;1;22021;1;500,2;1;1
"id_7095970179546";16;1;16087;1;509,3;1;1
"id_7009970170954";11;1;11017;1;665,55;1;3
"id_7069970176937";30;1;30058;1;666,2;1;1
"id_7098970479855";19;1;19069;1;516,2;1;1
"id_7017970471701";17;1;17808;1;490,7;1;1
"id_7029970472973";15;1;15046;1;588,5;1;1
"id_7021970472127";19;1;19069;1;654,6;1;1
"id_7002970470296";13;1;13010;1;522,8;2;1
"id_7022970272236";22;1;22103;1;513,3;1;1
"id_7024970372492";19;1;19069;1;578,8;1;1
"id_7008970370852";19;1;19090;1;606,2;1;1
"id_7091970079147";14;1;14071;2;613,2;1;1
"id_7052970075287";16;1;16085;1;666,2;1;1
"id_7056970675632";15;1;15033;2;488,6;1;1
"id_7039970673942";45;1;45019;3;569,4;1;1
"id_7631976973189";16;1;16095;1;636,5;1;1
"id_7605976970586";16;1;16079;2;550,05;1;1
"id_7605976970530";41;1;41004;1;534,4;1;1
"id_7680976578052";38;1;38004;1;648,5;1;1
"id_7680976578063";21;1;21038;1;483,7;1;1
"id_7623976772392";21;1;21046;2;547,9;2;1
"id_7688976478878";34;2;34051;1;568;1;4
"id_7654976475432";13;1;13049;3;595,45;1;1
"id_7633976473321";13;1;13025;1;574,5;1;1
"id_7656976275614";30;1;30047;1;562,15;1;1
"id_7624976272432";25;1;25041;1;628,4;1;1
"id_7622976272273";14;1;14039;1;683,9;1;1
"id_7666976276667";32;1;32005;2;536,2;1;1
"id_7681976678164";19;1;19051;1;508,6;1;1
"id_7676976677697";21;1;21080;1;533,8;1;1
"id_7644976674478";41;1;41091;1;576;1;1
"id_1869918876914";11;1;11001;1;664,4;1;1
"id_1895918979541";21;1;21031;1;600;2;1
"id_1828918972868";35;1;35019;1;586,05;1;1
"id_1809918570978";12;1;12038;3;639,95;1;1
"id_1849918174974";32;1;32043;1;671,8;1;1
"id_1899918479928";35;1;35011;1;621,5;1;1
"id_1828918472843";35;1;35015;1;559,2;1;1
"id_1805918470550";13;1;13007;1;531,75;1;1
"id_1885918278507";13;1;13011;2;587,25;1;1
"id_1892918379273";41;1;41029;1;561,1;1;1
"id_1801918370139";12;1;12097;1;531,1;1;1
"id_1884918078493";12;1;12097;1;559,75;1;1
"id_1856918675694";16;1;16004;1;643,2;1;1
"id_1957919875744";22;1;22021;1;590,3;1;1
"id_1916919871691";22;1;22051;1;551,7;1;1
"id_1949919874995";22;1;22063;2;562;1;2
"id_1941919874136";22;1;22059;2;579,4;1;2
"id_1946919874606";22;1;22097;1;501,6;1;1
"id_1927919872790";38;1;38176;1;782,55;1;1
"id_1995919579541";11;1;11042;1;723,8;1;1
"id_1996919779623";15;1;15031;1;595,7;1;1
"id_1941919774102";38;1;38167;1;594,5;1;1
"id_1935919173548";21;1;21002;2;553,85;1;1
"id_1972919477229";20;1;20066;1;566,2;1;1
"id_1970919277096";26;1;26053;1;576,3;1;1
"id_1948919274800";20;1;20086;1;622;1;1
"id_1904919270474";11;1;11069;1;700,75;1;1
"id_1981919378174";14;1;14001;1;558,8;1;1
"id_1978919377887";14;1;14033;1;525,1;1;1
"id_1976919077687";45;1;45004;1;582,25;1;1
"id_1961919076153";41;1;41009;11;523,9;1;2
"id_1990919679056";41;1;41027;1;532,9;1;1
"id_1915919671599";11;1;11026;2;664,2;2;1
"id_1528915872821";41;1;41106;1;559,7;2;1
"id_1525915872510";41;1;41111;3;579;1;1
"id_1527915872754";13;1;13011;1;583,2;1;1
"id_1520915872057";29;1;29045;1;714,75;1;1
"id_1535915873579";36;1;36053;2;578,5;1;1
"id_1502915870221";41;1;41106;1;627,1;1;1
"id_1565915876518";18;1;18046;2;547,95;1;1
"id_1579915977935";36;1;36050;5;578,6;1;1
"id_1510915971059";15;1;15062;11;491,6;1;2
"id_1580915578047";39;1;39401;1;505,9;1;1
"id_1575915577571";37;1;37066;2;584,5;1;1
"id_1549915574925";17;1;17811;1;524,35;1;1
"id_1565915576531";33;1;33078;1;557;2;1
"id_1519915071942";13;1;13059;1;652,35;1;1
"id_1729917972962";26;1;26042;1;645,75;1;1
"id_1787917178749";26;1;26063;2;558,4;1;1
"id_1799917479932";30;1;30074;1;541,1;1;1
"id_1712917471290";13;1;13023;1;572,9;1;1
"id_1112911871228";41;1;41102;1;647,3;1;1
"id_1111911571178";11;1;11022;1;632,1;2;1
"id_1125911172521";26;1;26053;4;512;1;1
"id_1167911476718";12;1;12035;1;702,1;1;1
"id_1169911376977";29;1;29037;2;556,1;2;1
"id_1463914976312";16;1;16043;1;643,05;1;1
"id_1490914779055";15;1;15067;1;519,5;1;1
"id_1481914478173";15;1;15042;2;513,8;1;1
"id_1424914472434";19;1;19043;1;619,45;1;1
"id_1406914470661";29;1;29073;3;547,9;1;1
"id_1490914079092";14;1;14031;1;603,4;1;1
"id_1268912876890";39;1;39409;1;600,45;1;1
"id_1295912979593";12;1;12046;3;653,9;1;1
"id_1230912973079";34;1;34020;3;719,95;1;1
"id_1280912578012";39;1;39132;2;613,3;1;1
"id_1252912775263";11;1;11045;1;725,4;1;1
"id_1278912777803";11;1;11045;2;720,9;1;1
"id_1212912771288";20;1;20098;3;633,5;1;1
"id_1225912772510";44;1;44026;3;552,4;1;1
"id_1222912772234";39;1;39110;2;647,3;1;1
"id_1230912773076";11;1;11045;1;809,6;1;1
"id_1201912770100";25;1;25042;2;551,9;1;1
"id_1200912770055";15;1;15079;2;696,5;1;1
"id_1266912776664";22;1;22071;1;672,8;1;1
"id_1286912178679";41;1;41028;1;581,1;1;1
"id_1259912175986";38;1;38003;1;603,6;1;1
"id_1272912177224";11;1;11055;1;702,9;1;1
"id_1217912171779";44;1;44020;1;561;1;1
"id_1214912171431";44;1;44001;2;547,6;1;1
"id_1248912174885";13;1;13058;1;654,25;1;1
"id_1223912172393";17;1;17816;1;624,85;1;1
"id_1235912173558";16;1;16060;2;659,8;1;1
"id_1231912173148";26;1;26029;1;559,2;1;1
"id_1264912176477";39;1;39112;5;584,2;1;1
"id_1262912176236";19;1;19062;2;533,4;1;1
"id_1295912479548";18;1;18089;2;699,3;1;1
"id_1258912475834";42;1;42002;1;695,6;2;1
"id_1256912475619";41;1;41060;1;591;1;1
"id_1245912474527";11;1;11081;1;675,1;2;1
"id_1244912474460";35;1;35005;3;729,5;1;1
"id_1222912472226";15;1;15031;1;503,2;1;1
"id_1220912472089";11;1;11090;1;628,3;1;1
"id_1220912472047";41;1;41005;1;537,9;1;1
"id_1208912470883";44;1;44007;2;614,45;1;1
"id_1206912470696";12;1;12032;1;698,5;1;1
"id_1266912476697";13;1;13054;1;627,1;1;1
"id_1288912278851";41;1;41060;1;608,6;1;1
"id_1284912278422";15;1;15006;2;692,3;1;1
"id_1290912279042";11;1;11084;1;660,75;1;1
"id_1270912277020";23;1;23065;1;593,15;1;1
"id_1213912271312";32;1;32042;1;578,75;1;1
"id_1210912271076";15;1;15073;1;672,2;1;1
"id_1248912274842";11;1;11045;1;757,9;1;1
"id_1242912274253";39;1;39102;1;572,8;1;1
"id_1246912274629";16;1;16035;1;665,6;1;1
"id_1231912273187";37;1;37061;11;611,9;1;2
"id_1234912273477";22;1;22088;1;527,25;1;1
"id_1200912270063";11;1;11030;1;703,4;1;1
"id_1269912276969";15;1;15003;3;624,1;1;1
"id_1261912276163";43;1;43014;2;756,8;1;1
"id_1298912379880";44;1;44021;3;651,8;1;1
"id_1295912379566";39;1;39134;1;561,8;1;1
"id_1294912379426";42;1;42002;5;641,7;1;1
"id_1294912379433";12;1;12058;1;806,15;1;1
"id_1294912379436";12;1;12027;3;660,4;1;1
"id_1255912375509";11;1;11055;1;774,2;1;1
"id_1256912375624";11;1;11083;1;789,95;1;1
"id_1252912075298";22;1;22055;1;545,6;1;1
"id_1213912071326";18;1;18072;2;640,2;1;1
"id_1242912074282";38;1;38015;2;603,1;1;1
"id_1240912074054";23;1;23070;1;552,5;1;1
"id_1220912072090";18;1;18066;1;672,1;1;1
"id_1231912073141";22;1;22052;1;609,2;1;1
"id_1250912675090";21;1;21045;11;628,95;1;2
"id_1256912675689";40;1;40001;1;561,2;1;1
"id_1270912677025";22;1;22088;11;573,4;1;2
"id_1219912671902";23;1;23074;1;602,3;1;1
"id_1248912674836";11;1;11072;1;686,45;1;1
"id_1268912676885";41;1;41021;3;543,3;1;1
"id_1263912676352";15;1;15037;1;539,3;1;1
"id_1387913878722";13;1;13068;2;639,75;1;1
"id_1381913878194";14;1;14060;3;616,8;1;1
"id_1391913879180";16;1;16003;2;676,1;1;1
"id_1390913879049";39;1;39106;2;577,6;1;1
"id_1374913877493";12;1;12027;3;691,05;1;1
"id_1316913871689";41;1;41032;6;645,5;1;1
"id_1347913874729";13;1;13076;1;705,05;1;1
"id_1342913874208";39;1;39103;1;590,3;1;1
"id_1308913870844";41;1;41099;1;554,4;1;1
"id_1305913870555";40;1;40080;8;625,05;1;1
"id_1305913870529";21;1;21076;1;518,3;2;1
"id_1305913870562";44;1;44007;1;703,6;2;1
"id_1385913978541";11;1;11045;2;728,7;1;1
"id_1381913978172";41;1;41046;1;543,7;1;1
"id_1386913978615";25;1;25002;2;593,45;1;1
"id_1399913979923";41;1;41015;2;556,5;1;1
"id_1397913979762";40;1;40010;2;664,2;1;1
"id_1390913979073";11;1;11045;1;728,3;1;1
"id_1351913975147";41;1;41023;1;556,9;1;1
"id_1370913977070";11;1;11042;1;756,8;1;1
"id_1314913971409";39;1;39122;1;668,65;1;1
"id_1314913971405";43;1;43001;5;684,7;1;1
"id_1349913974997";43;1;43010;1;722;1;1
"id_1349913974907";42;1;42001;2;712,7;1;1
"id_1345913974512";38;1;38171;6;620,6;1;1
"id_1327913972728";21;1;21025;1;570,1;1;1
"id_1323913972315";44;1;44007;1;617,2;1;1
"id_1338913973876";19;1;19047;3;717,35;1;1
"id_1338913973849";41;1;41099;3;593,6;1;1
"id_1333913973385";41;1;41006;2;621,6;2;1
"id_1308913970868";19;1;19050;5;703,3;1;1
"id_1307913970732";40;1;40070;2;714,7;1;1
"id_1301913970140";41;1;41016;1;518,8;1;1
"id_1300913970041";16;1;16039;6;630,15;1;1
"id_1360913976063";42;1;42021;1;677;2;1
"id_1387913578769";23;1;23073;1;621,9;1;1
"id_1395913579572";18;1;18058;1;565,45;1;1
"id_1397913579746";11;1;11021;1;614,95;1;1
"id_1357913575757";39;1;39129;1;599,8;1;1
"id_1344913574413";11;1;11042;1;719,9;1;1
"id_1344913574443";12;1;12039;1;727,95;1;1
"id_1344913574420";17;1;17089;4;682,1;1;1
"id_1342913574296";20;1;20022;1;580,4;1;1
"id_1331913573183";22;1;22023;1;637,8;1;1
"id_1333913573335";38;1;38080;2;592,8;1;1
"id_1330913573055";13;1;13083;1;686,45;1;1
"id_1307913570723";41;1;41056;3;721,7;1;1
"id_1367913576721";12;1;12027;1;723,25;1;1
"id_1360913576086";41;1;41059;1;596,5;1;1
"id_1366913576614";18;1;18061;1;566,4;1;1
"id_1388913778869";41;1;41058;1;511,8;1;1
"id_1395913779557";18;1;18061;3;620;1;1
"id_1396913779695";11;1;11078;1;671,3;1;1
"id_1356913775619";18;1;18055;11;588,25;1;2
"id_1375913777528";24;1;24079;5;455,45;1;1
