"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_3894938979407";22;1;2265;2;508,1;1
"id_2395923379546";22;1;2258;2;608,85;1
"id_3886938978622";22;1;2255;1;672,9;1
"id_3859938975950";22;1;2221;1;541,3;1
"id_3891938979169";22;1;2221;1;543,9;1
"id_3732937273283";11;1;1155;1;698,1;1
"id_3790937379032";22;1;2221;1;521,8;1
"id_3856938975671";22;1;2270;9;530,8;2
"id_3850938975010";22;1;2279;1;576,8;1
"id_2157921575708";22;1;2205;1;571,2;1
"id_8857988575784";13;1;1358;1;748,55;1
"id_3893938979302";22;1;2266;1;573,15;1
"id_3857938975720";22;1;2252;3;558,7;1
"id_3949939974966";22;1;2252;1;620,8;1
"id_3910939971050";22;1;2277;1;641;1
"id_3859938975925";22;1;2231;6;461,7;1
"id_3896938979666";22;1;2221;1;618,6;1
"id_2470924077049";17;1;1754;4;536,45;1
"id_3949939974945";22;1;2272;1;589,5;1
"id_4685946078525";22;1;2264;1;578,55;1
"id_3852938975272";22;1;2220;1;591,3;1
"id_3895938979502";22;1;2266;1;481,55;1
"id_3892938979239";22;1;2266;9;486,4;2
"id_2393923379393";22;1;2233;1;605,35;1
"id_2350923375033";22;1;2263;1;547,3;1
"id_3972939377257";22;1;2258;2;608,6;1
"id_3945939974592";14;1;1412;1;630,75;1
"id_2359923375962";24;1;2447;2;716,9;1
"id_2397923379733";24;1;2448;2;691,15;1
"id_3850938975094";22;1;2220;1;632,5;1
"id_2540925574079";22;1;2220;1;576,5;1
"id_3870938977024";19;1;1998;2;553,45;1
"id_3894938979449";22;1;2233;1;591,2;1
"id_3899938979946";22;1;2207;1;465,4;1
"id_3856938975662";22;1;2258;1;619,2;1
"id_3856938975601";22;1;2205;2;507,55;1
"id_3851938975187";22;1;2233;1;497,85;1
"id_3875938977579";22;1;2263;1;556;1
"id_3890938979095";13;1;1314;3;573,9;1
"id_3948939974817";22;1;2275;1;547,7;1
"id_3886938978696";22;1;2256;3;641,8;1
"id_3853938975380";22;1;2220;1;573,75;1
"id_3916939971675";22;1;2255;3;574,55;1
"id_2165921276548";22;1;2277;1;548,4;1
"id_4374943777414";22;1;2252;1;562,2;1
"id_3891938979196";22;1;2277;1;533,2;1
"id_3945939974596";15;1;1571;2;678,45;1
"id_3890938979058";22;1;2233;1;532,35;1
"id_3858938975868";22;1;2277;1;527,1;1
"id_0587905178794";22;1;2277;1;557,2;1
"id_4283942078383";22;1;2277;1;616,8;1
"id_3878938977867";22;1;2233;1;572,55;1
"id_2385923378507";24;1;2447;1;712,2;1
"id_3453934475353";22;1;2220;1;554,35;1
"id_2375923377533";22;1;2207;1;510,55;1
"id_3872938977275";22;1;2266;1;457,35;1
"id_3879938977935";22;1;2263;1;565,6;1
"id_7551975975120";22;1;2270;2;524,4;1
"id_2098920179858";22;1;2278;1;553,2;1
"id_2360923276035";22;1;2221;2;589,7;1
"id_2356923375668";22;1;2220;1;556,95;1
"id_3947939974798";19;1;1974;4;570,9;1
"id_2519925571927";22;1;2263;1;569,4;1
"id_2363923276390";22;1;2262;1;599,7;1
"id_3501935170144";22;1;2256;1;646,45;1
"id_3851938975173";22;1;2220;1;656,4;1
"id_3875938977595";15;1;1535;1;582,75;1
"id_3851938975190";15;1;1505;1;665,05;1
"id_3323933772331";22;1;2275;1;613,8;1
"id_3805938770569";18;1;1883;1;646,1;1
"id_2609926770995";22;1;2262;4;494,3;1
"id_2395923379565";22;1;2220;1;574,75;1
"id_4418944371833";22;1;2220;3;527,5;1
"id_3948939974879";15;1;1507;1;754,05;1
"id_4730947273086";22;1;2262;1;501,1;1
"id_3894938979493";22;1;2272;1;518,7;1
"id_3890938979026";23;1;2312;2;529,75;1
"id_4273942677355";22;1;2266;1;590,7;1
"id_3897938979772";22;1;2277;1;620,4;1
"id_3910939971001";22;1;2222;2;542,3;1
"id_3910939971054";22;1;2252;1;568,3;1
"id_3856938975684";22;1;2275;1;712;1
"id_3966939676686";22;1;2272;1;722,3;1
"id_2257922375746";22;1;2275;2;503,1;1
"id_2547925574775";22;1;2272;1;604,4;1
