"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_0716907671665";39;1;39106;2;634,65;1;1
"id_0748907674817";41;1;41031;1;542;1;1
"id_0749907674948";17;1;17084;1;643,4;1;1
"id_0749907674906";11;1;11060;1;714,25;1;1
"id_0747907674726";12;1;12006;1;710,1;1;1
"id_0747907674738";12;1;12061;1;698,55;1;1
"id_0747907674705";15;1;15340;3;698,2;1;1
"id_0741907674187";15;1;15448;1;583,8;1;1
"id_0741907674156";44;1;44024;2;596,2;1;1
"id_0741907674144";44;1;44023;1;658,5;1;1
"id_0741907674136";41;1;41028;1;571,8;1;1
"id_0744907674477";45;1;45009;1;595,25;1;1
"id_0744907674444";16;1;16083;3;598,05;1;1
"id_0744907674428";39;1;39116;1;618,5;1;1
"id_0742907674276";12;1;12038;1;647,9;1;1
"id_0742907674202";41;1;41008;1;604,6;1;1
"id_0742907674203";40;1;40030;1;561;1;1
"id_0743907674317";14;1;14063;1;673,5;1;1
"id_0746907674651";41;1;41028;1;609,9;1;1
"id_0746907674613";12;1;12027;2;731,5;1;1
"id_0728907672813";45;1;45038;2;564,55;1;1
"id_0729907672994";41;1;41046;1;521,2;1;1
"id_0725907672547";11;1;11022;1;632,55;1;1
"id_0725907672543";25;1;25034;1;595,1;2;1
"id_0725907672528";45;1;45005;1;661,75;1;1
"id_0725907672529";45;1;45005;3;674,6;1;1
"id_0725907672522";42;1;42002;1;687,6;1;3
"id_0725907672505";39;1;39127;1;500,4;1;1
"id_0725907672506";43;1;43012;1;663,9;1;1
"id_0727907672775";38;1;38166;1;660,7;1;1
"id_0721907672153";38;1;38032;1;595,7;1;1
"id_0721907672101";13;1;13013;3;573,3;1;1
"id_0724907672477";27;1;27003;1;523,5;1;1
"id_0722907672224";39;1;39125;1;515,75;1;1
"id_0722907672206";40;1;40030;1;647;1;1
"id_0723907672310";43;1;43015;1;619,8;1;1
"id_0726907672656";38;1;38176;1;675,1;2;1
"id_0738907673872";11;1;11028;1;671,4;2;3
"id_0735907673525";16;1;16008;1;702,8;2;1
"id_0737907673712";27;1;27051;1;688;1;1
"id_0737907673708";19;1;19036;1;680,85;1;1
"id_0731907673199";18;1;18041;1;509,9;1;1
"id_0731907673196";27;1;27020;1;636,2;1;1
"id_0732907673290";27;1;27051;11;497;1;2
"id_0730907673061";39;1;39114;1;612,5;2;1
"id_0736907673622";27;1;27051;2;598;1;1
"id_0736907673638";27;1;27003;2;559,7;1;1
"id_0708907670853";42;1;42021;1;611,4;1;1
"id_0708907670846";27;1;27004;1;497,8;1;1
"id_0708907670838";27;1;27040;1;577,5;1;1
"id_0708907670839";27;1;27080;1;544,2;1;1
"id_0705907670527";12;1;12025;1;643,05;2;1
"id_0705907670507";27;1;27043;1;475,65;1;1
"id_0701907670164";27;1;27037;1;527,75;1;1
"id_0704907670403";25;1;25070;2;586,4;1;1
"id_0703907670341";27;1;27001;1;535,9;1;1
"id_0703907670328";27;1;27040;1;500,35;1;1
"id_0700907670081";27;1;27080;2;674,8;1;1
"id_0700907670010";23;1;23065;1;522,4;1;1
"id_0700907670037";27;1;27037;1;561,65;1;1
"id_0769907676910";27;1;27037;1;534,05;1;1
"id_0769907676926";27;1;27020;1;537,8;1;1
"id_0765907676588";27;1;27050;1;479,7;1;1
"id_0761907676152";27;1;27020;1;532,7;2;1
"id_0761907676120";27;1;27020;1;638,5;1;1
"id_0764907676463";41;1;41068;4;553,5;1;1
"id_0762907676246";27;1;27020;1;485,8;1;1
"id_0766907676640";41;1;41130;1;609;1;1
"id_0188901878866";18;1;18067;1;540,9;1;1
"id_0189901878963";19;1;19020;1;643;1;1
"id_0185901878531";13;1;13004;1;664,25;1;1
"id_0181901878137";15;1;15140;1;689,6;1;1
"id_0183901878375";16;1;16038;2;616,9;2;1
"id_0183901878371";11;1;11062;1;651;1;1
"id_0183901878324";17;1;17014;2;592,1;1;1
"id_0186901878669";39;1;39127;1;558,65;2;1
"id_0198901879834";21;1;21032;2;526,65;1;1
"id_0195901879515";41;1;41004;2;521,25;2;1
"id_0193901879366";16;1;16084;1;573,7;1;1
"id_0159901875990";16;1;16011;1;679,8;1;1
"id_0151901875128";14;1;14037;1;641,05;2;1
"id_0154901875496";35;1;35007;4;580;1;1
"id_0154901875437";35;1;35018;1;580,5;1;1
"id_0150901875053";35;1;35021;2;529,45;1;1
"id_0150901875009";11;1;11042;1;755,9;1;1
"id_0156901875629";30;1;30044;1;526,45;1;1
"id_0178901877888";37;1;37029;1;702;1;1
"id_0175901877556";39;1;39111;1;704,6;2;1
"id_0175901877528";21;1;21030;1;566,6;1;1
"id_0171901877111";25;1;25013;1;592,1;1;1
"id_0171901877147";27;1;27005;1;543,5;1;1
"id_0171901877106";27;1;27050;1;488,8;1;1
"id_0174901877456";42;1;42002;2;707,8;1;1
"id_0174901877419";25;1;25028;1;634,1;2;1
"id_0174901877417";27;1;27020;1;543,5;1;1
"id_0172901877295";11;1;11022;1;666,6;2;1
"id_0173901877336";11;1;11027;1;778,3;1;1
"id_0170901877047";27;1;27040;1;544,45;1;1
"id_0176901877600";27;1;27020;3;505,5;1;1
"id_0118901871838";27;1;27020;1;531,6;1;1
"id_0118901871831";38;1;38004;3;697,25;1;1
"id_0119901871989";38;1;38162;1;585,8;1;1
"id_0119901871981";18;2;18084;1;554,8;1;4
"id_0115901871554";29;1;29032;1;538;1;1
"id_0117901871781";15;1;15543;1;472,1;2;1
"id_0111901871111";20;1;20057;1;661,6;2;1
"id_0112901871285";13;1;13087;1;684,75;1;1
"id_0110901871060";44;1;44037;1;664,3;1;1
"id_0116901871672";36;1;36053;2;517,1;1;1
"id_0116901871607";13;1;13031;1;705,65;1;1
"id_0116901871668";13;1;13042;1;662,25;1;1
"id_0148901874822";15;1;15543;1;492;1;1
"id_0149901874988";29;1;29001;1;642,6;1;1
"id_0149901874984";36;1;36053;3;548,25;2;1
"id_0149901874979";44;1;44035;11;507,5;1;2
"id_0149901874920";13;1;13063;6;594,9;2;1
"id_0145901874584";36;1;36009;2;479,8;1;1
"id_0147901874710";13;1;13035;3;563,2;1;1
"id_0147901874737";41;1;41109;1;456,7;1;1
"id_0147901874732";13;1;13056;1;684,45;1;1
"id_0144901874477";22;1;22104;1;695,8;2;1
"id_0142901874283";13;1;13067;1;662,65;1;1
"id_0142901874244";36;1;36065;2;558,8;1;1
"id_0140901874094";13;1;13024;1;635,05;1;1
"id_0140901874007";41;1;41103;11;576,3;1;2
"id_0146901874690";15;1;15535;3;462,7;1;1
"id_0146901874670";41;1;41126;1;556,5;1;1
"id_0128901872828";44;1;44028;11;569;2;2
"id_0129901872998";29;1;29029;1;621,9;1;1
"id_0125901872593";13;1;13019;3;615,5;1;1
"id_0124901872441";15;1;15446;2;563,3;1;1
"id_0122901872236";12;1;12043;1;761,2;1;1
"id_0123901872382";45;1;45016;1;557,65;1;1
"id_0123901872353";45;1;45011;2;642;2;1
"id_0123901872372";19;1;19094;1;597,2;1;1
"id_0126901872650";16;1;16008;1;684,7;1;1
"id_0126901872608";11;1;11029;1;674,8;1;1
"id_0138901873859";21;1;21025;1;541,2;1;1
"id_0138901873861";42;1;42001;1;658,2;1;1
"id_0139901873911";21;1;21045;3;531,8;1;1
"id_0139901873905";45;1;45034;2;594,7;1;1
"id_0135901873588";11;1;11065;1;630,5;1;1
"id_0135901873541";45;1;45029;1;571;1;1
"id_0131901873120";41;1;41021;6;561,8;1;1
"id_0132901873213";19;1;19030;1;679,95;1;1
"id_0132901873208";12;1;12013;1;618,1;1;1
"id_0130901873087";41;1;41160;11;491,8;1;2
"id_0108901870835";21;1;21081;2;555,7;2;1
"id_0108901870868";11;1;11072;1;662,8;1;1
"id_0108901870863";11;1;11084;1;687,25;1;1
"id_0109901870905";45;1;45034;11;524,5;2;2
"id_0105901870520";39;1;39104;2;538,15;2;1
"id_0107901870792";41;1;41024;1;548,8;1;1
"id_0107901870751";20;1;20076;1;652,2;1;1
"id_0107901870770";11;1;11063;1;659,75;1;1
"id_0107901870725";17;1;17085;1;598,1;1;1
"id_0107901870708";20;1;20012;1;558,2;2;1
"id_0101901870171";38;1;38032;3;597,6;1;1
"id_0102901870215";19;1;19040;3;764,6;1;1
"id_0102901870260";40;1;40071;1;573,6;1;1
"id_0103901870306";14;1;14039;1;717,7;1;1
"id_0100901870074";18;1;18092;1;669,7;1;1
"id_0106901870693";16;1;16008;1;683,2;1;1
"id_0106901870653";21;1;21037;6;567,55;1;1
"id_0168901876897";20;1;20007;1;702;1;1
"id_0169901876941";43;1;43012;1;646,1;1;1
"id_0165901876509";19;1;19005;3;582,6;1;1
"id_0165901876568";21;1;21041;1;593,7;1;1
"id_0161901876196";17;1;17037;2;590,7;1;1
"id_0161901876149";14;1;14035;11;574,6;1;2
"id_0161901876125";11;1;11035;2;646,7;2;1
"id_0161901876133";41;1;41045;1;549,8;1;1
"id_0161901876136";12;1;12008;1;641,6;2;1
"id_0164901876481";45;1;45021;3;593,7;1;1
"id_0164901876483";11;1;11042;2;722,3;1;1
"id_0162901876207";24;1;24069;3;485,7;1;1
"id_0160901876017";36;1;36052;3;561,8;1;1
"id_0160901876023";13;1;13057;1;600,5;2;1
"id_0160901876032";13;1;13028;2;573,75;1;1
"id_0166901876643";15;1;15441;1;622,6;1;1
"id_0188901978883";29;1;29015;1;518,2;2;1
"id_0185901978568";13;1;13045;1;617,55;1;1
"id_0187901978721";36;1;36030;1;612,1;1;1
"id_0187901978737";15;1;15544;2;456,3;1;1
"id_0187901978704";15;1;15170;1;711,8;1;1
"id_0187901978765";15;1;15575;1;513,7;1;1
"id_0181901978159";15;1;15441;1;569,7;2;1
"id_0181901978147";29;1;29037;1;543,9;1;1
"id_0181901978108";15;1;15545;1;612,2;2;1
"id_0184901978413";29;1;29045;2;505,2;1;1
"id_0184901978449";41;1;41102;1;573,7;1;1
"id_0182901978283";20;1;20050;4;564;1;1
"id_0182901978291";13;1;13064;1;623,1;1;1
"id_0182901978259";13;1;13067;1;649,4;1;1
"id_0182901978252";13;1;13103;3;637,85;1;1
"id_0182901978278";29;1;29049;2;656;1;2
"id_0180901978095";45;1;45039;1;555,65;1;1
"id_0180901978070";11;1;11045;1;779,15;1;1
"id_0180901978004";44;1;44028;1;701,4;2;1
"id_0180901978061";13;1;13039;1;624,25;1;1
"id_0186901978697";44;1;44028;2;597,8;1;1
"id_0186901978679";41;1;41055;1;521,9;2;1
"id_0186901978614";42;1;42002;1;687,8;2;1
"id_0186901978634";13;1;13057;1;599,05;1;1
"id_0198901979878";41;1;41153;4;471,1;1;1
"id_0198901979838";36;1;36050;1;492,6;1;1
"id_0198901979801";13;1;13019;1;636,25;1;1
"id_0199901979934";13;1;13007;1;553,5;1;1
"id_0195901979511";13;1;13077;1;657,2;1;1
"id_0195901979505";13;1;13069;1;720,35;2;1
"id_0195901979507";13;1;13054;2;590,1;1;1
"id_0197901979776";11;1;11005;1;648,55;1;1
"id_0197901979718";15;1;15542;1;574,7;1;1
"id_0197901979720";11;1;11003;1;813,96;1;1
"id_0191901979152";27;1;27040;4;534,3;1;1
"id_0191901979178";16;1;16060;2;688,3;1;1
"id_0191901979133";13;1;13032;1;601,3;1;1
"id_0194901979480";20;1;20050;1;625,6;1;1
"id_0194901979494";29;1;29032;2;556,1;2;1
"id_0194901979431";45;1;45004;1;577;1;1
"id_0192901979273";41;1;41107;1;539,5;2;1
"id_0192901979231";15;1;15563;1;517,6;1;1
"id_0192901979208";36;1;36012;1;582,5;1;1
"id_0192901979200";44;1;44031;1;714;1;1
"id_0193901979355";41;1;41104;6;609,7;1;1
"id_0193901979348";29;1;29028;1;600,7;1;1
"id_0193901979337";13;1;13018;1;508,45;2;1
"id_0190901979084";13;1;13072;1;730,75;1;1
"id_0190901979017";38;1;38170;4;755,5;1;1
"id_0190901979033";36;1;36030;1;588,6;1;1
"id_0196901979696";17;1;17821;1;653,4;1;1
"id_0196901979654";13;1;13083;4;633,55;1;1
"id_0158901975893";13;1;13069;1;717,7;1;1
"id_0159901975956";36;1;36061;4;554,3;1;1
"id_0159901975972";29;1;29037;4;552,8;1;1
"id_0159901975920";15;1;15542;1;547,7;1;1
"id_0155901975519";36;1;36029;2;572,7;1;1
"id_0155901975564";29;1;29018;11;551,5;1;2
"id_0157901975796";13;1;13052;2;554;1;1
"id_0157901975772";21;1;21074;1;532,65;1;1
"id_0157901975745";36;1;36056;2;548,6;1;1
"id_0157901975742";13;1;13032;1;661,9;1;1
"id_0157901975727";45;1;45039;3;571,55;1;1
"id_0157901975735";41;1;41103;1;517,4;1;1
"id_0157901975731";13;1;13027;1;548,8;2;1
"id_0157901975700";41;1;41121;3;583,1;1;1
"id_0151901975158";36;1;36066;2;525,4;2;1
"id_0151901975119";41;1;41126;3;593,3;1;1
"id_0151901975130";13;1;13032;3;569,25;1;1
"id_0154901975495";15;1;15512;1;553,2;1;1
"id_0154901975475";36;1;36009;1;520,1;1;1
"id_0154901975401";41;1;41111;1;590,7;2;1
"id_0152901975260";29;1;29045;2;568,8;1;1
"id_0152901975266";13;1;13104;2;632,9;1;1
"id_0153901975315";13;1;13105;1;533,7;2;1
"id_0153901975348";13;1;13003;2;573,55;1;1
"id_0153901975323";13;1;13026;1;717,85;1;1
"id_0150901975053";13;1;13080;1;588,05;1;1
"id_0150901975010";13;1;13077;2;576,25;1;1
"id_0156901975624";13;1;13105;1;542,15;1;1
"id_0156901975632";11;1;11068;1;659,75;1;1
"id_0178901977885";39;1;39107;1;577,3;1;1
"id_0178901977852";15;1;15505;3;639,7;2;2
"id_0178901977815";36;1;36058;8;473,8;1;1
"id_0178901977862";13;1;13041;1;652,95;1;1
"id_0179901977975";13;1;13025;1;581,9;1;1
"id_0179901977914";36;1;36067;5;527,1;1;1
"id_0179901977943";12;1;12046;1;668,95;1;1
"id_0179901977937";13;1;13038;1;581,95;1;1
"id_0175901977510";29;1;29020;1;674,1;1;1
"id_0175901977534";17;1;17013;3;751,2;1;1
"id_0177901977799";13;1;13068;2;622,7;1;1
"id_0177901977711";13;1;13046;2;524,7;1;1
"id_0177901977764";29;1;29059;1;602,9;2;1
"id_0171901977110";44;1;44036;1;524,6;2;1
"id_0174901977489";36;1;36010;11;544,9;1;2
"id_0174901977483";41;1;41116;1;540,3;1;1
"id_0174901977497";15;1;15542;1;584,7;1;1
"id_0174901977479";15;1;15542;1;531,7;1;1
"id_0174901977423";13;1;13039;1;675,6;2;1
"id_0174901977436";15;1;15574;1;523,5;1;1
"id_0173901977351";13;1;13072;1;701,35;1;1
"id_0173901977353";14;1;14001;1;555,2;1;1
"id_0173901977318";13;1;13070;1;648,85;1;1
"id_0173901977348";13;1;13042;1;540,9;1;1
"id_0173901977342";44;1;44036;11;643,9;1;2
"id_0173901977327";36;1;36030;1;579,5;1;1
"id_0173901977366";13;1;13040;1;685,8;1;1
"id_0170901977083";42;1;42002;1;656,9;1;1
"id_0170901977056";13;1;13048;1;623,75;1;1
"id_0176901977654";13;1;13032;1;506,7;1;1
"id_0115901971504";15;1;15533;2;459,7;2;1
"id_0117901971727";36;1;36064;4;622,25;1;1
"id_0111901971104";15;1;15535;1;619;1;1
"id_0114901971452";13;1;13027;1;585,35;1;1
"id_0148901974898";13;1;13061;1;683,3;1;1
"id_0149901974972";41;1;41129;1;556,5;1;1
"id_0145901974567";36;1;36077;6;525,3;1;1
"id_0145901974562";39;1;39124;1;647,9;1;1
"id_0142901974261";13;1;13057;1;624,95;1;1
"id_0146901974610";13;1;13011;1;591,55;1;1
"id_0128901972897";13;1;13014;1;622,2;1;1
"id_0129901972947";29;1;29001;1;668,3;1;1
"id_0129901972905";41;1;41103;2;578,4;1;1
"id_0121901972161";36;1;36050;3;495;1;1
"id_0123901972335";29;1;29019;1;664;1;1
"id_0123901972337";44;1;44032;1;576,4;1;1
"id_0120901972084";15;1;15543;1;560,3;1;1
"id_0138901973870";44;1;44034;5;580,9;1;1
"id_0139901973998";12;1;12014;1;784,7;1;1
"id_0135901973512";44;1;44023;2;600,6;1;1
"id_0132901973246";41;1;41116;11;526,3;1;2
"id_0130901973067";41;1;41111;1;629,7;2;1
"id_0136901973693";44;1;44032;1;556,4;1;1
"id_0136901973649";13;1;13019;1;611,15;1;1
"id_0136901973638";13;1;13083;1;652,7;1;1
"id_0108901970891";36;1;36021;1;662,2;1;1
"id_0109901970900";45;1;45008;1;530,8;1;1
"id_0105901970584";41;1;41111;1;645,6;1;1
"id_0105901970595";36;1;36068;2;570,8;1;1
"id_0107901970758";13;1;13018;5;511,45;1;1
"id_0107901970751";36;1;36053;2;561,35;1;1
"id_0107901970773";29;1;29005;1;602,9;1;1
"id_0107901970721";36;1;36016;2;472,9;1;1
"id_0101901970170";29;1;29035;2;514,1;1;1
"id_0104901970467";13;1;13019;1;606,8;2;1
"id_0103901970336";13;1;13025;1;560,25;1;1
"id_0100901970074";36;1;36066;2;522,2;1;1
"id_0168901976888";29;1;29021;2;677,7;1;1
"id_0168901976872";15;1;15537;1;522,8;1;1
"id_0168901976804";41;1;41106;1;545,6;1;1
"id_0169901976930";13;1;13057;2;585,7;1;1
"id_0165901976524";13;1;13057;1;653,2;1;1
"id_0164901976449";13;1;13020;1;555,35;2;1
"id_0162901976277";13;1;13105;2;604,55;1;1
"id_0163901976349";36;1;36051;1;614,35;1;1
"id_0160901976060";41;1;41117;11;465,8;1;2
"id_0166901976621";13;1;13101;1;615;1;1
"id_0166901976639";29;1;29030;1;534,9;1;1
"id_0188901578834";27;1;27003;1;585,6;1;1
"id_0189901578960";13;1;13074;1;701,05;1;1
"id_0185901578586";36;1;36051;3;575,85;1;1
"id_0187901578755";29;1;29005;1;603;1;1
"id_0181901578127";29;1;29055;6;621,05;1;1
"id_0181901578160";29;1;29063;1;522,3;1;1
"id_0184901578485";35;1;35056;3;580,25;1;1
"id_0182901578294";29;1;29032;1;635;2;1
"id_0186901578690";25;1;25070;5;610,8;2;1
"id_0198901579884";14;1;14032;1;595,8;1;1
"id_0198901579899";19;1;19093;2;521,9;1;1
"id_0199901579995";12;1;12024;1;669,7;2;1
"id_0197901579742";26;1;26094;2;603,7;1;1
"id_0191901579123";15;1;15446;3;501,7;2;1
"id_0194901579439";14;1;14033;1;618,6;1;1
"id_0190901579002";17;1;17000;2;563,25;2;1
"id_0155901575599";19;1;19094;1;595,1;1;1
"id_0157901575726";21;1;21024;1;511,9;1;1
"id_0179901577937";41;1;41032;1;679,2;1;1
"id_0179901577960";19;1;19077;1;640;1;1
"id_0174901577417";16;1;16054;1;685,2;1;1
"id_0118901571834";41;1;41059;1;588,3;1;1
"id_0115901571530";40;1;40090;1;622,75;1;1
"id_0141901574147";25;1;25052;1;532,15;1;1
"id_0144901574436";21;1;21032;1;612,2;1;1
"id_0142901574221";15;1;15171;2;662;1;1
"id_0140901574088";41;1;41043;1;617,8;1;1
"id_0140901574018";41;1;41029;2;490,9;2;1
"id_0146901574685";34;1;34056;1;531,2;1;1
"id_0128901572897";21;1;21037;1;540;2;1
"id_0125901572581";41;1;41129;1;568,3;1;1
"id_0122901572222";11;1;11523;1;655,9;1;1
"id_0122901572268";20;1;20086;1;613,7;1;1
"id_0120901572001";13;1;13043;2;577,3;2;1
"id_0139901573982";17;1;17037;1;616,9;1;1
"id_0137901573774";44;1;44010;4;579,6;1;1
"id_0137901573714";17;1;17003;1;621,7;1;1
"id_0131901573176";17;1;17088;1;618,7;1;1
"id_0132901573252";11;1;11045;1;765,7;1;1
"id_0132901573264";32;1;32034;1;521,5;1;1
"id_0133901573366";42;1;42001;2;701,6;1;1
"id_0130901573032";12;1;12013;1;622,25;1;1
"id_0130901573067";11;1;11065;1;701,4;1;1
"id_0109901570933";41;1;41078;4;645,6;1;1
"id_0109901570960";32;1;32012;11;516,45;2;2
"id_0105901570547";41;1;41100;1;603,05;2;1
"id_0107901570757";39;1;39405;1;614;1;1
"id_0107901570713";32;1;32162;1;531,1;1;1
"id_0107901570733";16;1;16050;1;639,2;1;1
"id_0102901570284";16;1;16082;1;563,4;1;1
"id_0102901570245";12;1;12035;1;660,3;1;1
"id_0100901570097";14;1;14004;1;566,85;1;1
"id_0168901576896";29;1;29076;1;556,1;1;1
"id_0169901576906";29;1;29086;1;671,4;1;1
"id_0167901576774";44;1;44033;2;507,1;1;1
"id_0161901576199";29;1;29080;11;577,8;1;2
"id_0161901576121";29;1;29055;1;614,8;1;1
"id_0162901576246";36;1;36053;2;521,95;1;1
"id_0163901576362";29;1;29057;1;694,4;1;1
"id_0160901576070";29;1;29010;2;525,3;1;1
"id_0160901576026";44;1;44035;4;542,2;1;1
"id_0160901576008";36;1;36031;1;566,6;1;1
"id_0166901576696";17;1;17087;2;555,5;2;1
"id_0166901576674";29;1;29073;1;588,3;1;1
"id_0166901576666";29;1;29051;1;497,95;1;1
"id_0187901778785";29;1;29069;3;589,8;2;1
"id_0187901778779";29;1;29076;1;566,2;1;1
"id_0187901778763";13;1;13014;1;627,3;1;1
"id_0184901778456";13;1;13103;2;633,15;1;1
"id_0184901778417";29;1;29051;3;579,55;1;1
"id_0184901778410";29;1;29080;1;515,3;1;1
"id_0183901778320";13;1;13030;2;582,75;1;1
"id_0180901778050";29;1;29057;1;606;1;1
"id_0180901778009";14;1;14040;1;648,3;1;1
"id_0199901779907";41;1;41107;1;528,2;1;1
"id_0199901779964";29;1;29066;2;552,2;1;1
"id_0199901779960";29;1;29076;1;557,1;1;1
"id_0195901779568";29;1;29057;1;726,4;1;1
"id_0194901779480";29;1;29066;1;556,4;1;1
"id_0194901779442";29;1;29086;2;543,8;2;1
"id_0192901779276";29;1;29066;2;586,2;2;1
"id_0193901779399";13;1;13064;1;577,25;2;1
"id_0190901779098";35;1;35017;1;579,5;1;1
"id_0190901779027";19;1;19028;1;660,72;1;1
"id_0196901779683";44;1;44028;1;555,5;1;1
"id_0196901779673";18;1;18055;1;512,8;1;1
"id_0155901775536";29;1;29030;1;552,9;1;1
"id_0155901775503";17;1;17009;1;588,75;1;1
"id_0151901775135";13;1;13028;1;596,6;1;1
"id_0150901775067";38;1;38176;1;647,4;1;1
"id_0178901777887";29;1;29026;1;617,3;1;1
"id_0179901777906";25;1;25013;1;597,8;1;1
"id_0171901777174";15;1;15542;3;530,3;1;1
"id_0171901777119";13;1;13105;1;532;1;1
"id_0174901777478";13;1;13067;1;703,9;1;1
"id_0174901777448";44;1;44027;1;560,1;1;1
"id_0174901777426";44;1;44032;1;582,2;1;1
"id_0172901777201";41;1;41127;1;623,65;1;1
"id_0170901777062";39;1;39107;2;597,6;1;1
"id_0176901777611";36;1;36056;2;549,8;1;1
"id_0118901771821";13;1;13032;5;570,95;1;1
"id_0119901771990";44;1;44032;3;594,4;1;1
"id_0119901771948";13;1;13083;3;633,5;1;1
"id_0119901771903";13;1;13002;1;583,8;1;1
"id_0115901771530";14;1;14067;1;684,3;1;1
"id_0115901771507";30;1;30092;1;557,9;2;1
"id_0117901771794";14;1;14072;1;618,1;2;1
"id_0114901771410";37;1;37042;1;552,25;1;1
"id_0114901771463";41;1;41006;1;520,5;1;1
"id_0113901771305";37;1;37080;1;541,7;1;1
"id_0110901771053";37;1;37005;1;514,15;2;1
"id_0148901774857";37;1;37081;1;469,8;1;1
"id_0149901774977";37;1;37056;1;611,1;1;1
"id_0145901774560";30;1;30029;1;649,3;1;1
"id_0141901774197";30;1;30068;1;525,6;1;1
"id_0144901774474";39;1;39410;1;495,2;1;1
"id_0144901774442";30;1;30007;1;623,65;1;1
"id_0142901774237";30;1;30002;1;616,3;1;1
"id_0143901774392";37;1;37052;1;510,65;1;1
"id_0143901774376";37;1;37050;1;510;1;1
"id_0140901774046";37;1;37061;1;648,75;1;1
"id_0140901774069";37;1;37046;1;574,15;1;1
"id_0129901772928";30;1;30012;1;569,7;1;1
"id_0127901772727";37;1;37051;1;504,65;1;1
"id_0121901772181";30;1;30056;1;525,4;1;1
"id_0121901772180";30;1;30080;2;529,25;1;1
"id_0122901772281";30;1;30002;1;608,35;1;1
"id_0123901772358";30;1;30075;1;635,3;1;1
"id_0126901772688";17;1;17001;1;576,3;1;1
"id_0126901772652";37;1;37019;1;557;1;1
"id_0138901773862";30;1;30002;1;676,45;2;1
"id_0139901773938";37;1;37014;1;523,9;1;1
"id_0131901773159";30;1;30069;2;601,2;1;1
"id_0131901773173";39;1;39403;1;609,4;1;1
"id_0131901773163";30;1;30080;1;563,95;1;1
"id_0134901773418";30;1;30094;1;643,05;1;1
"id_0133901773337";30;1;30035;2;640,9;1;1
"id_0136901773631";39;1;39405;1;630,9;1;1
"id_0136901773662";29;1;29076;1;565,6;2;1
"id_0105901770572";30;1;30012;1;577,3;1;1
"id_0105901770528";37;1;37055;3;482,8;2;1
"id_0105901770520";39;1;39103;3;554,8;1;2
"id_0100901770014";13;1;13040;2;607,55;1;1
"id_0106901770634";37;1;37056;1;538,2;1;1
"id_0169901776909";30;1;30080;1;618,8;1;1
"id_0165901776592";30;1;30086;1;561,75;1;1
"id_0165901776571";30;1;30075;1;632,75;1;1
"id_0167901776728";30;1;30026;1;747,85;1;1
"id_0161901776192";30;1;30012;1;556,5;1;1
"id_0161901776196";37;1;37045;1;492,35;1;1
"id_0162901776295";30;1;30002;1;597,75;1;1
"id_0163901776394";30;1;30022;1;649,6;1;1
"id_0163901776315";30;1;30047;1;560,2;1;1
"id_0163901776311";45;1;45028;1;537,2;1;1
"id_0163901776367";30;1;30086;1;561,15;1;1
"id_0160901776037";41;1;41048;1;474,8;1;1
"id_0166901776614";38;1;38003;2;604,1;1;1
"id_0181901178140";17;1;17014;1;586,85;1;1
"id_0199901179927";45;1;45034;1;568,3;1;1
"id_0195901179598";11;1;11001;1;701,7;1;1
"id_0197901179770";16;1;16093;2;707,6;1;1
"id_0190901179058";11;1;11020;4;618,8;1;1
"id_0196901179632";38;1;38174;6;625,8;1;1
"id_0159901175946";16;1;16082;3;569,8;1;1
"id_0155901175586";16;1;16079;1;509,4;1;1
"id_0154901175495";19;1;19093;2;578;1;1
"id_0153901175368";38;1;38176;4;610,5;1;1
"id_0150901175015";20;1;20098;2;631,8;1;1
"id_0150901175047";37;1;37040;1;559,2;2;1
"id_0178901177883";20;1;20024;3;617,4;1;1
"id_0175901177579";12;1;12006;1;647;1;1
"id_0171901177123";39;1;39129;4;589,2;2;1
"id_0174901177470";11;1;11081;3;674,05;1;1
"id_0174901177438";39;1;39120;1;580,6;2;1
"id_0170901177032";43;1;43017;3;634,9;1;1
"id_0176901177629";16;1;16012;6;634,6;2;1
"id_0118901171895";11;1;11068;1;686,95;1;1
"id_0117901171728";26;1;26060;1;607,25;2;1
"id_0117901171729";24;1;24046;7;545,35;2;1
"id_0112901171218";11;1;11001;1;701,4;1;1
"id_0116901171611";18;1;18093;1;636,6;1;1
"id_0116901171640";22;1;22023;3;519,3;1;1
"id_0148901174857";30;1;30039;1;661,1;1;1
"id_0149901174903";38;1;38174;2;637,6;1;1
"id_0149901174967";44;1;44028;4;576,3;1;1
"id_0147901174797";39;1;39409;5;493,5;1;1
"id_0147901174737";12;1;12042;1;672,7;1;1
"id_0147901174708";41;1;41070;2;485,75;1;1
"id_0144901174495";44;1;44022;3;602,1;1;1
"id_0144901174479";41;1;41028;11;458,5;2;2
"id_0144901174439";42;1;42021;1;610,1;1;1
"id_0142901174257";26;1;26025;1;577,4;1;1
"id_0142901174273";41;1;41135;1;582,6;1;1
"id_0142901174209";40;1;40040;1;572,3;1;1
"id_0143901174378";12;1;12039;1;737,5;1;1
"id_0143901174362";25;1;25028;1;594,6;1;1
"id_0140901174012";19;1;19022;1;643,3;1;1
"id_0140901174037";39;1;39110;2;586,9;1;1
"id_0140901174069";40;1;40022;1;557,2;1;1
