"ID_aux";"CODIGO_UNIV";"CODIGO";"VIA";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_8720587172044";"41";41098;1;1;587,1;2;1
"id_8726587172607";"24";24093;1;1;613,55;1;1
"id_8738587173813";"17";17826;1;1;667,2;1;1
"id_8735587173530";"55";55045;1;3;490,6;1;1
"id_8737587173758";"51";51254;1;2;474,05;2;1
"id_8737587173727";"51";51282;1;1;541,7;2;1
"id_8734587173465";"44";44006;1;1;609,1;1;1
"id_8732587173220";"51";51200;1;1;495,7;1;1
"id_8732587173265";"24";24091;1;2;413,6;1;1
"id_8733587173308";"18";18069;1;1;671,2;1;1
"id_8730587173059";"22";22095;1;3;615,4;2;1
"id_8730587173060";"41";41068;1;1;489;1;1
"id_8736587173692";"24";24065;1;11;517,2;1;2
"id_8736587173678";"25";25067;1;4;568,45;1;1
"id_8736587173634";"14";14005;1;1;584,7;1;1
"id_8708587170804";"18";18072;1;1;520,8;1;1
"id_8709587170957";"51";51240;1;1;522,45;1;1
"id_8709587170954";"41";41164;1;2;742,25;1;1
"id_8709587170950";"23";23065;1;1;485,3;1;1
"id_8709587170947";"50";50835;1;1;565,7;1;1
"id_8709587170921";"24";24046;1;2;511,15;2;1
"id_8709587170932";"24";24040;1;3;542,2;1;1
"id_8709587170962";"24";24089;1;1;478,9;2;1
"id_8705587170576";"41";41096;1;1;455,6;1;1
"id_8705587170566";"13";13087;1;1;702,25;1;1
"id_8704587170499";"19";19047;1;2;721;2;1
"id_8704587170416";"14";14099;1;1;576,3;1;1
"id_8704587170464";"22";22052;1;1;502,4;1;1
"id_8702587170254";"18";18066;1;1;552,4;1;1
"id_8702587170252";"23";23015;1;1;480,9;1;1
"id_8702587170217";"55";55015;1;3;496,2;1;1
"id_8703587170371";"41";41026;1;5;533,9;1;1
"id_8703587170317";"24";24095;1;3;480,05;1;1
"id_8703587170337";"18";18071;1;1;520,9;1;1
"id_8700587170096";"50";50528;1;3;565,2;1;1
"id_8706587170658";"24";24040;1;1;490,75;1;1
"id_8768587176899";"17";17821;1;2;636,4;1;1
"id_8768587176858";"27";27070;1;2;744,1;1;1
"id_8768587176810";"49";49214;1;1;491;1;1
"id_8769587176959";"35";35001;1;2;599,1;1;1
"id_8769587176941";"34";34051;1;1;650,65;1;1
"id_8767587176753";"35";35007;1;1;602,3;1;1
"id_8764587176415";"17";17838;1;1;510,35;1;1
"id_8762587176257";"49";49210;1;2;570,45;2;1
"id_8762587176237";"34";34051;3;1;819,368;1;1
"id_8763587176315";"49";49206;1;2;528,1;1;1
"id_8763587176313";"49";49216;1;1;516,8;1;1
"id_8763587176328";"49";49211;1;1;530,25;1;1
"id_8763587176327";"35";35020;1;1;537,75;1;1
"id_8763587176301";"11";11081;1;2;601,1;1;1
"id_8760587176077";"55";55047;1;1;519,9;1;1
"id_8760587176033";"13";13007;1;3;618,65;1;1
"id_8760587176030";"49";49210;1;2;624,1;1;1
"id_8766587176686";"49";49206;1;1;617,55;1;1
"id_8766587176677";"49";49212;1;1;588,7;1;1
"id_8788587478888";"41";41116;1;4;490,6;1;1
"id_8788587478854";"49";49213;1;2;495,3;2;1
"id_8788587478801";"49";49208;1;2;500,15;1;1
"id_8788587478863";"35";35058;1;1;592,4;1;1
"id_8789587478996";"34";34011;1;1;542,7;1;1
"id_8789587478959";"50";50128;1;5;530,1;1;1
"id_8789587478941";"44";44020;1;2;593,5;1;1
"id_8789587478943";"49";49201;1;1;561,15;2;1
"id_8785587478557";"49";49209;1;2;480,5;2;1
"id_8785587478538";"49";49222;1;1;496,35;2;1
"id_8785587478537";"41";41042;1;4;494,6;1;1
"id_8785587478504";"17";17013;1;4;766,1;1;1
"id_8787587478783";"49";49206;1;1;596,65;1;1
"id_8787587478780";"44";44001;1;2;648,6;2;1
"id_8787587478756";"35";35078;1;1;616,15;2;1
"id_8781587478130";"35";35066;1;1;543,45;2;1
"id_8781587478161";"49";49209;1;3;511,45;1;1
"id_8781587478160";"35";35071;1;1;613,9;1;1
"id_8784587478488";"49";49212;1;1;559,8;1;1
"id_8784587478417";"13";13019;1;1;600,55;1;1
"id_8784587478444";"55";55063;1;1;437,2;2;1
"id_8784587478446";"49";49107;1;1;474,85;1;1
"id_8784587478429";"49";49201;1;2;569,9;2;1
"id_8784587478408";"35";35057;1;1;538,3;2;1
"id_8782587478288";"35";35020;1;1;547,9;1;1
"id_8782587478235";"34";34030;1;1;653,25;1;1
"id_8782587478264";"34";34055;1;5;509;1;1
"id_8783587478358";"19";19080;1;2;544,8;2;1
"id_8783587478317";"53";53310;1;1;730,6;1;1
"id_8783587478314";"49";49203;1;2;531,6;1;1
"id_8783587478325";"55";55037;1;3;548,2;2;1
"id_8780587478059";"55";55037;1;1;531,35;2;1
"id_8780587478043";"34";34023;1;3;706,9;1;1
"id_8780587478060";"34";34079;1;1;604,65;1;1
"id_8786587478669";"49";49205;1;1;598,75;2;1
"id_8798587479879";"35";35057;1;1;604,4;1;1
"id_8798587479863";"34";34019;1;1;581,75;1;1
"id_8799587479988";"49";49211;1;1;535,6;1;1
"id_8799587479998";"49";49213;1;2;486,75;1;1
"id_8799587479999";"35";35041;1;2;579,6;1;1
"id_8799587479994";"35";35073;1;1;572,15;1;1
"id_8799587479974";"35";35005;1;1;755;1;1
"id_8799587479945";"35";35033;1;2;531,05;2;1
"id_8799587479935";"49";49211;1;1;508,3;2;1
"id_8799587479904";"35";35072;1;1;561,45;2;1
"id_8795587479583";"35";35023;1;1;716,55;1;1
"id_8755587475598";"50";50929;1;1;549,65;1;1
"id_8755587475592";"11";11030;1;1;718,2;2;3
"id_8755587475504";"41";41162;1;1;513,4;2;1
"id_8757587475793";"50";50133;1;3;549,9;1;1
"id_8757587475728";"55";55031;1;1;424,2;1;1
"id_8757587475735";"18";18068;1;1;553,4;1;1
"id_8751587475180";"14";14015;1;1;570,4;1;1
"id_8751587475176";"23";23065;1;7;551,9;1;1
"id_8751587475148";"11";11001;1;1;737,1;1;1
"id_8751587475123";"55";55027;1;2;463,3;1;2
"id_8754587475481";"13";13011;1;7;679,5;1;1
"id_8754587475483";"44";44039;1;1;588,8;2;1
"id_8754587475458";"45";45009;1;1;659,3;2;1
"id_8754587475418";"55";55054;1;3;582,5;1;1
"id_8754587475419";"18";18063;1;1;536,5;1;1
"id_8754587475443";"49";49204;1;6;714,8;1;1
"id_8754587475467";"13";13075;1;3;565,25;1;1
"id_8752587475290";"41";41095;1;2;753,5;1;1
"id_8752587475276";"15";15170;1;3;662,9;2;1
"id_8752587475248";"24";24092;1;3;591,3;2;1
"id_8752587475243";"18";18072;1;1;600,5;2;1
"id_8752587475229";"20";20011;1;1;555,9;2;1
"id_8750587475099";"49";49327;1;1;501,95;1;1
"id_8750587475097";"37";37040;1;1;483,1;1;1
"id_8756587475665";"30";30032;1;1;674,65;2;1
"id_8777587477743";"38";38326;1;1;583,05;1;8
"id_8771587477119";"30";30066;1;1;527,2;1;1
"id_8771587477145";"37";37061;1;2;626,95;1;1
"id_8772587477244";"39";39420;1;1;674,45;1;1
"id_8770587477017";"37";37026;1;1;510,6;1;1
"id_8715587471593";"49";49318;1;1;503,65;1;1
"id_8715587471511";"49";49314;1;1;530,2;1;1
"id_8717587471719";"49";49307;1;3;553,65;1;1
"id_8717587471715";"49";49306;1;1;529,55;2;1
"id_8717587471745";"49";49327;1;1;469,8;1;1
"id_8717587471701";"30";30095;1;3;653,45;1;1
"id_8711587471147";"49";49316;1;3;484,4;1;1
"id_8714587471453";"30";30091;1;1;587,8;1;1
"id_8712587471207";"37";37005;1;1;574,3;1;1
"id_8712587471201";"37";37090;1;4;468,8;1;1
"id_8713587471386";"37";37095;1;1;574,95;1;1
"id_8713587471359";"16";16070;1;1;635;1;1
"id_8710587471005";"49";49319;1;1;470,35;1;1
"id_8716587471632";"37";37019;1;1;572,9;1;1
"id_8716587471660";"37";37020;1;1;491,5;1;1
"id_8749587474944";"45";45021;1;4;598,8;1;1
"id_8745587474558";"49";49314;1;1;522,55;1;1
"id_8747587474737";"37";37004;1;4;498,65;1;1
"id_8744587474449";"49";49313;1;1;556,55;1;1
"id_8744587474426";"37";37067;1;2;491,8;1;1
"id_8744587474439";"49";49306;1;3;520,05;1;1
"id_8744587474404";"21";21076;1;4;581,8;1;1
"id_8743587474362";"19";19076;1;2;736,5;1;1
"id_8740587474010";"49";49307;1;4;497,9;1;1
"id_8746587474689";"55";55071;1;2;573,4;2;1
"id_8746587474674";"39";39419;1;2;594,4;1;1
"id_8746587474633";"37";37092;1;1;523,75;1;1
"id_8728587472821";"17";17030;1;2;682,8;1;1
"id_8729587472969";"49";49313;1;4;492,6;1;1
"id_8725587472535";"37";37022;1;1;546,4;2;1
"id_8727587472786";"49";49304;1;1;466,4;1;1
"id_8727587472797";"55";55019;1;1;451,8;2;1
"id_8727587472742";"37";37040;1;1;658,4;1;1
"id_8721587472114";"55";55071;1;2;374,6;1;1
"id_8721587472125";"30";30075;1;1;535,2;1;1
"id_8721587472163";"30";30007;1;1;535,95;2;1
"id_8724587472484";"30";30056;1;1;526,9;2;1
"id_8724587472458";"39";39415;1;2;701,7;1;1
"id_8722587472296";"37";37004;1;2;492,6;1;1
"id_8722587472250";"39";39414;1;1;668,3;1;1
"id_8723587472369";"30";30068;1;2;550,9;1;1
"id_8720587472088";"30";30085;1;1;523,9;1;1
"id_8720587472079";"22";22023;1;1;560,4;1;1
"id_8720587472011";"32";32120;1;1;566,3;1;1
"id_8720587472016";"49";49316;1;2;471,15;1;1
"id_8726587472697";"39";39410;1;3;595,2;2;1
"id_8726587472627";"39";39411;1;1;735,6;2;1
"id_8726587472609";"49";49307;1;1;518,6;1;1
"id_8738587473866";"49";49330;1;5;487,4;2;1
"id_8739587473973";"30";30002;1;1;597,05;1;1
"id_8739587473936";"49";49313;1;6;486,4;2;1
"id_8737587473747";"49";49319;1;2;499,2;1;1
"id_8737587473738";"50";50530;1;1;481,9;2;1
"id_8737587473732";"49";49307;1;1;549,95;1;1
"id_8737587473760";"37";37014;1;2;572,2;1;1
"id_8731587473140";"30";30047;1;1;707,6;2;1
"id_8731587473121";"55";55064;1;11;505,3;1;2
"id_8731587473160";"49";49223;1;1;498,7;1;1
"id_8734587473482";"30";30064;1;1;646,1;2;1
"id_8734587473486";"49";49313;1;1;484,85;1;1
"id_8734587473492";"30";30000;1;1;579,9;1;1
"id_8734587473479";"49";49112;1;1;466,3;2;8
"id_8734587473444";"37";37014;1;1;640,9;1;1
"id_8732587473272";"25";25052;1;2;559,55;2;1
"id_8732587473241";"37";37095;1;1;541,35;1;1
"id_8730587473079";"50";50225;1;1;727,5;1;1
"id_8730587473003";"29";29071;1;1;570,95;1;1
"id_8736587473650";"29";29073;1;1;720,35;1;1
"id_8736587473646";"13";13044;1;1;521,5;1;1
"id_8705587470545";"41";41091;1;1;521;2;1
"id_8701587470146";"14";14004;1;1;574,95;1;1
"id_8701587470134";"41";41076;1;1;604,9;1;1
"id_8701587470168";"33";33053;1;4;731,45;1;1
"id_8704587470455";"26";26029;1;2;584;1;1
"id_8702587470248";"41";41076;1;1;542,1;1;1
"id_8702587470222";"11";11070;1;1;660,9;2;1
"id_8702587470235";"14";14030;1;1;663,9;1;1
"id_8702587470207";"41";41063;1;1;508,45;1;1
"id_8703587470382";"17";17813;1;2;483,65;1;1
"id_8703587470307";"14";14081;1;1;668;1;1
"id_8706587470684";"41";41078;1;1;590,7;1;1
"id_8768587476855";"12";12033;1;1;802,2;1;1
"id_8768587476863";"19";19022;1;1;544,1;1;1
"id_8765587476594";"14";14092;1;1;641,4;1;1
"id_8767587476788";"19";19027;1;1;564,4;1;1
"id_8767587476781";"38";38166;1;2;555,3;1;1
"id_8767587476783";"26";26055;1;1;500,4;1;1
"id_8767587476726";"14";14004;1;1;540,05;1;1
"id_8767587476709";"14";14072;1;1;508,7;1;1
"id_8764587476411";"14";14015;1;2;573;1;1
"id_8764587476403";"14";14003;1;1;508;1;1
"id_8762587476234";"19";19030;1;1;650,25;1;1
"id_8763587476389";"19";19080;1;1;757,2;1;1
"id_8760587476078";"41";41089;1;1;593,2;1;1
"id_8760587476011";"42";42001;1;2;659,7;1;1
"id_8766587476684";"14";14091;1;1;598,8;1;1
"id_8766587476600";"26";26071;1;2;536,5;1;1
"id_8789587278964";"55";55065;1;1;450,9;1;1
"id_8785587278554";"41";41071;1;2;491,1;1;1
"id_8781587278154";"26";26303;1;2;528,1;1;1
"id_8781587278105";"26";26082;1;1;496,6;1;1
"id_8784587278499";"41";41165;1;3;479,4;1;2
"id_8784587278470";"26";26052;1;6;529,6;1;1
"id_8784587278435";"19";19041;1;3;689,9;2;1
"id_8784587278408";"41";41099;1;4;676,3;1;1
"id_8783587278397";"12";12039;1;1;757,9;1;1
"id_8780587278090";"15";15171;1;1;632,5;1;1
"id_8780587278073";"41";41076;1;2;567,5;1;1
"id_8786587278699";"19";19086;1;1;551,3;1;1
"id_8798587279814";"19";19041;1;1;653,9;1;1
"id_8799587279941";"22";22007;1;1;543,9;1;1
"id_8799587279946";"14";14016;1;1;645,7;1;1
"id_8799587279927";"26";26084;1;2;651,2;1;1
"id_8799587279907";"14";14069;1;1;553,2;1;1
"id_8799587279967";"19";19085;1;3;581,8;1;1
"id_8795587279572";"14";14003;1;1;518,1;1;1
"id_8795587279544";"14";14016;1;1;573,1;1;1
"id_8797587279723";"12";12011;1;1;727,15;1;1
"id_8791587279156";"14";14032;1;1;542,35;1;1
"id_8791587279138";"41";41004;1;3;693,35;2;1
"id_8792587279271";"36";36065;1;1;637,1;2;1
"id_8796587279695";"13";13101;1;1;557,6;1;1
"id_8796587279640";"50";50131;1;1;501,5;1;1
"id_8796587279646";"44";44028;1;1;531,2;1;1
"id_8796587279627";"36";36057;1;1;740,8;1;1
"id_8758587275805";"50";50106;1;3;472,2;1;1
"id_8759587275992";"36";36052;1;1;558,7;1;1
"id_8759587275939";"36";36063;1;1;475,6;2;1
"id_8759587275964";"50";50129;1;2;580,55;2;1
"id_8755587275570";"13";13025;1;1;552,25;1;1
"id_8755587275513";"41";41167;1;1;484,7;1;1
"id_8755587275536";"40";40040;1;3;604,1;1;1
"id_8755587275567";"13";13004;1;2;573,05;1;1
"id_8757587275797";"55";55032;1;2;492,85;2;1
"id_8757587275790";"13";13028;1;1;594,45;1;1
"id_8757587275774";"41";41104;1;1;573,7;1;1
"id_8757587275730";"13";13056;1;3;614;1;1
"id_8751587275184";"50";50101;1;1;525,15;2;1
"id_8751587275144";"36";36058;1;5;498,85;1;1
"id_8752587275253";"12";12070;1;1;654,9;1;1
"id_8753587275399";"49";49103;1;1;533,25;1;1
"id_8778587277843";"29";29059;1;1;634;1;1
"id_8778587277827";"41";41107;1;1;496,4;1;1
"id_8779587277950";"29";29072;1;1;518;2;1
"id_8779587277947";"29";29082;1;3;578,05;2;1
"id_8771587277119";"29";29076;1;1;566,9;1;1
"id_8771587277114";"29";29086;1;1;682,8;1;1
"id_8771587277147";"29";29078;1;1;540,45;1;1
"id_8774587277469";"49";49209;1;1;571,55;1;1
"id_8772587277258";"23";23069;1;5;490,1;2;1
"id_8770587277035";"29";29071;1;1;588,45;2;1
"id_8776587277676";"13";13030;1;1;541,75;1;1
"id_8776587277625";"44";44035;1;3;540,3;1;1
"id_8719587271970";"13";13104;1;2;623,3;1;1
"id_8719587271969";"16";16070;1;1;631,15;1;1
"id_8715587271526";"13";13007;1;1;602,9;1;1
"id_8717587271761";"29";29026;1;3;582,4;1;1
"id_8711587271146";"55";55039;1;3;545,5;1;1
"id_8714587271482";"13";13026;1;2;579,1;1;1
"id_8714587271449";"13";13078;1;2;574,8;1;1
"id_8712587271297";"11";11068;1;2;674,2;1;1
"id_8712587271266";"49";49301;1;1;570,1;1;1
"id_8710587271006";"13";13014;1;1;616,15;2;1
"id_8748587274863";"16";16057;1;2;698,8;1;1
"id_8749587274998";"50";50121;1;3;628,75;1;1
"id_8749587274996";"49";49304;1;1;497,4;1;1
"id_8749587274958";"13";13025;1;1;571,6;1;1
"id_8749587274959";"29";29049;1;1;549,65;2;1
"id_8749587274970";"39";39113;1;1;523,4;1;1
"id_8749587274948";"41";41125;1;1;525,8;2;1
"id_8749587274931";"30";30033;1;2;655,8;1;1
"id_8749587274933";"50";50101;1;1;484,75;2;1
"id_8749587274968";"13";13019;1;1;598;1;1
"id_8745587274583";"13";13028;1;1;607,95;1;1
"id_8745587274591";"50";50126;1;7;501,2;2;1
"id_8745587274557";"13";13040;1;2;585,45;1;1
"id_8745587274527";"36";36056;1;1;673,95;2;1
"id_8747587274777";"55";55074;1;11;476,9;1;2
"id_8747587274724";"49";49301;1;4;547,25;2;1
"id_8741587274153";"55";55043;1;2;493,1;2;1
"id_8742587274236";"39";39118;1;4;741,3;2;1
"id_8740587274090";"55";55081;1;2;459,5;2;1
"id_8740587274064";"41";41004;1;1;451,75;1;1
"id_8746587274678";"49";49319;1;8;483,25;1;1
"id_8746587274619";"37";37040;1;1;614,9;1;1
"id_8728587272881";"37";37092;1;1;518,6;1;1
"id_8729587272995";"37";37061;1;1;720,6;1;1
"id_8729587272977";"23";23068;1;1;515,7;1;1
"id_8725587272528";"49";49328;1;1;489,4;1;1
"id_8727587272790";"49";49308;1;1;513,5;2;1
"id_8727587272733";"49";49318;1;1;504,1;1;1
"id_8727587272705";"30";30023;1;3;609,15;1;1
"id_8721587272187";"30";30068;1;2;534,9;1;1
"id_8721587272184";"17";17082;1;1;619,5;1;1
"id_8721587272180";"49";49302;1;1;496,15;1;1
"id_8721587272132";"39";39411;1;2;732,8;2;1
"id_8724587272482";"30";30085;1;2;514,9;2;2
"id_8724587272498";"37";37029;1;1;487,9;1;1
"id_8724587272449";"50";50232;1;1;503,4;1;1
"id_8722587272239";"39";39410;1;1;652,7;1;1
"id_8722587272235";"39";39423;1;1;547,85;2;1
"id_8723587272383";"44";44037;1;1;524,4;1;1
"id_8723587272394";"55";55043;1;1;464,2;2;1
"id_8723587272321";"37";37050;1;1;671,4;1;1
"id_8723587272307";"41";41068;1;1;534,6;1;1
"id_8720587272058";"39";39411;1;4;735,8;1;1
"id_8720587272028";"37";37005;1;1;518,6;2;1
"id_8720587272023";"37";37022;1;1;547,6;1;1
"id_8720587272002";"30";30077;1;1;521,05;2;1
"id_8726587272679";"43";43001;1;4;738,9;2;1
"id_8738587273893";"49";49311;1;1;511,05;1;1
"id_8738587273876";"37";37090;1;1;475,85;2;1
"id_8738587273805";"30";30091;1;1;567,8;1;1
"id_8738587273807";"43";43002;1;2;642,9;1;1
"id_8739587273987";"49";49318;1;2;483,85;1;1
"id_8739587273986";"39";39414;1;2;671,8;1;1
"id_8739587273929";"49";49313;1;4;498,35;1;1
"id_8739587273901";"37";37013;1;3;480,4;1;1
"id_8735587273514";"41";41013;1;1;467;1;1
"id_8735587273510";"17";17004;1;1;570,7;1;1
"id_8735587273547";"39";39423;1;1;623,15;1;1
"id_8735587273542";"55";55103;1;1;470,85;1;1
"id_8735587273562";"39";39421;1;2;496,6;2;1
"id_8737587273781";"30";30032;1;3;700,95;1;1
"id_8737587273702";"11";11005;1;1;707,95;1;1
"id_8731587273187";"39";39412;1;2;707,9;1;1
"id_8731587273145";"11";11042;1;2;712,7;1;1
"id_8731587273125";"37";37095;1;2;645,15;1;2
"id_8731587273133";"39";39421;1;4;520;1;1
"id_8734587273425";"49";49316;1;11;459,15;1;2
"id_8734587273427";"49";49310;1;1;578,85;2;1
"id_8732587273284";"39";39413;1;7;525,4;2;1
"id_8732587273278";"55";55064;1;1;405,4;1;1
"id_8732587273249";"39";39422;1;1;678,1;2;1
"id_8732587273243";"39";39411;1;1;730,6;2;1
"id_8732587273223";"49";49314;1;2;588,3;1;1
"id_8732587273206";"49";49316;1;1;496;1;1
"id_8733587273387";"39";39411;1;1;734,7;2;1
"id_8733587273393";"41";41086;1;1;539,1;2;1
"id_8733587273360";"47";47131;1;1;503,3;1;1
"id_8736587273691";"47";47131;1;1;581,55;1;1
"id_8708587270823";"47";47301;1;3;610,2;2;1
"id_8708587270800";"47";47005;1;3;536,8;1;1
"id_8707587270789";"45";45001;1;11;550,35;1;2
"id_8701587270194";"14";14006;1;1;635,65;1;1
"id_8700587270092";"47";47006;1;1;550,25;1;1
"id_8706587270685";"14";14001;1;1;538;1;1
"id_8769587276929";"19";19085;1;2;531,3;1;1
"id_8761587276165";"47";47004;1;1;501,3;1;1
"id_8762587276263";"37";37069;1;3;655,6;1;1
"id_8760587276060";"39";39133;1;7;536,35;1;1
"id_8766587276627";"47";47201;1;1;588,15;1;1
"id_8785587378585";"30";30076;1;1;502,5;1;1
"id_8785587378532";"49";49216;1;1;513,6;1;1
"id_8781587378197";"34";34060;1;1;676,95;1;1
"id_8781587378101";"47";47301;1;1;589,9;2;1
"id_8783587378351";"49";49106;1;1;486,35;2;1
"id_8783587378320";"42";42002;1;1;677,8;2;1
"id_8780587378097";"49";49002;1;3;550,5;1;1
"id_8780587378022";"49";49102;1;11;491,65;1;2
"id_8798587379832";"47";47201;1;1;553,5;1;1
"id_8799587379973";"26";26096;1;1;458,9;1;1
"id_8797587379771";"40";40030;1;8;575,7;1;2
"id_8791587379133";"47";47004;1;1;517,5;2;1
"id_8794587379499";"49";49211;1;2;513,85;1;1
"id_8794587379441";"26";26071;1;6;513,1;2;1
"id_8792587379297";"37";37040;1;4;488,65;1;1
"id_8792587379253";"16";16097;1;1;615;1;1
"id_8793587379369";"49";49108;1;4;494,85;2;1
"id_8790587379075";"14";14063;1;1;657,95;1;1
"id_8790587379013";"11";11003;1;2;661,48;1;1
"id_8796587379696";"41";41057;1;1;487;1;1
"id_8758587375869";"47";47301;1;1;618;2;1
"id_8759587375980";"34";34030;1;10;573,2;1;1
"id_8755587375575";"17";17807;1;7;599,9;1;2
"id_8755587375567";"26";26007;1;1;548,8;1;1
"id_8757587375704";"47";47006;1;1;507,35;2;1
"id_8757587375769";"47";47131;1;2;505,5;2;1
"id_8757587375762";"47";47431;1;1;611,7;1;1
"id_8754587375452";"47";47301;1;3;684,4;1;1
"id_8754587375479";"16";16106;1;2;625;2;1
"id_8754587375475";"50";50112;1;1;481,75;2;1
"id_8754587375460";"47";47007;1;1;589,3;1;1
"id_8752587375283";"47";47301;1;1;620,2;2;1
"id_8752587375276";"47";47201;1;1;576,75;1;1
"id_8753587375350";"47";47302;1;1;731,5;1;1
"id_8753587375314";"38";38004;1;3;628,05;1;1
"id_8778587377854";"37";37005;1;1;515,15;1;1
"id_8778587377849";"37";37001;1;1;567,6;1;1
"id_8779587377900";"29";29028;1;6;587,9;2;1
"id_8775587377578";"29";29059;1;1;600,2;1;1
"id_8775587377529";"38";38171;1;7;678,8;1;1
"id_8777587377771";"14";14030;1;2;676,8;1;1
"id_8777587377746";"13";13071;1;1;590;2;1
"id_8774587377499";"29";29051;1;3;512,45;2;1
"id_8772587377230";"17";17836;1;1;536,3;1;1
"id_8770587377090";"29";29063;1;1;546,9;1;1
"id_8776587377670";"29";29057;1;1;721,5;1;1
"id_8718587371888";"13";13029;1;6;617,3;1;1
"id_8718587371813";"41";41004;1;1;510;1;1
"id_8715587371552";"13";13006;1;2;556,45;1;1
"id_8715587371523";"29";29057;1;1;581;1;1
"id_8717587371787";"50";50126;1;7;545,7;2;2
"id_8717587371748";"34";34041;1;2;646,2;1;1
"id_8714587371490";"13";13007;1;1;645,55;2;1
"id_8714587371475";"13";13029;1;5;652,8;2;1
"id_8714587371464";"29";29054;1;1;553;1;1
"id_8712587371285";"49";49209;1;1;482,5;1;1
"id_8712587371200";"50";50130;1;2;677,4;1;1
"id_8713587371315";"29";29051;1;11;506,75;1;2
"id_8710587371074";"47";47006;1;1;533,1;1;1
"id_8710587371000";"13";13083;1;1;667,35;2;1
"id_8716587371681";"29";29055;1;1;508,25;1;1
"id_8716587371637";"29";29068;1;2;530,9;2;1
"id_8716587371661";"50";50221;1;3;559,7;1;1
"id_8748587374811";"29";29054;1;1;565,8;1;1
"id_8749587374914";"36";36011;1;1;583,8;2;1
"id_8749587374943";"50";50131;1;1;531,7;1;1
"id_8749587374904";"50";50119;1;1;640,2;2;1
"id_8749587374902";"29";29059;1;1;564,45;1;1
"id_8745587374547";"29";29066;1;1;541,4;1;1
"id_8745587374565";"19";19080;1;1;567,8;2;1
"id_8747587374747";"29";29086;1;2;487,1;2;1
"id_8747587374764";"29";29071;1;1;496,1;1;1
"id_8747587374763";"29";29055;1;2;585,1;2;1
"id_8747587374760";"29";29082;1;1;532,95;1;1
"id_8741587374176";"49";49012;1;1;555,5;1;1
"id_8741587374116";"29";29051;1;11;568,85;1;2
"id_8741587374162";"13";13030;1;1;575,05;1;1
"id_8744587374485";"36";36001;1;2;637,55;1;1
"id_8742587374282";"29";29078;1;2;665,1;1;1
"id_8742587374209";"41";41167;1;1;552,9;1;1
"id_8743587374357";"29";29071;1;1;556,2;1;1
"id_8743587374319";"29";29071;1;1;515,8;1;1
"id_8740587374002";"29";29054;1;1;542,3;2;1
"id_8746587374677";"29";29059;1;1;718,75;1;1
"id_8746587374646";"13";13081;1;1;749,35;1;1
"id_8728587372871";"13";13007;3;1;805,672;1;1
"id_8728587372814";"13";13103;1;2;600,1;1;1
"id_8728587372841";"50";50109;1;1;512,2;2;1
"id_8729587372929";"40";40030;1;1;551,25;1;1
"id_8727587372798";"13";13025;1;2;619,95;1;1
"id_8721587372139";"41";41071;1;1;529;1;1
"id_8722587372288";"35";35056;1;1;580,2;1;1
"id_8722587372239";"34";34038;1;1;653,4;2;1
"id_8722587372208";"44";44005;1;1;671,3;1;1
"id_8722587372203";"35";35076;1;1;573,1;1;1
"id_8723587372384";"35";35023;1;1;699,85;1;1
"id_8723587372312";"49";49206;1;2;530,8;2;1
"id_8723587372335";"49";49212;1;1;598,5;1;1
"id_8720587372039";"37";37046;1;1;537,6;1;1
"id_8720587372007";"38";38015;1;2;568,45;1;2
"id_8720587372067";"39";39414;1;2;634,4;1;1
"id_8726587372658";"37";37090;1;1;507,15;1;1
"id_8738587373813";"49";49014;1;2;572,3;1;1
"id_8735587373513";"53";53309;1;2;528,8;2;1
"id_8732587373283";"49";49101;1;3;589,3;1;1
"id_8733587373342";"50";50928;1;3;519,8;2;1
"id_8733587373322";"38";38005;1;4;669,5;1;1
"id_8736587373602";"53";53310;1;2;740,7;1;1
"id_8708587370821";"53";53403;1;1;577,9;1;1
"id_8709587370952";"49";49004;1;1;724,3;2;1
"id_8705587370562";"45";45024;1;1;539,1;1;1
"id_8707587370729";"53";53102;1;2;480,4;2;1
"id_8701587370123";"41";41164;1;3;738,25;2;1
"id_8703587370340";"50";50126;1;11;510,1;2;2
"id_8700587370080";"55";55017;1;1;562,7;2;1
"id_8700587370095";"36";36010;1;1;586,75;1;1
"id_8700587370076";"13";13067;1;1;665,75;1;1
"id_8700587370024";"41";41197;1;1;476,8;1;1
"id_8700587370026";"13";13108;1;1;674,4;1;1
"id_8700587370000";"13";13025;1;1;586,8;1;1
"id_8700587370063";"44";44037;1;1;526,6;1;1
"id_8706587370699";"50";50121;1;3;634;1;1
"id_8706587370619";"36";36010;1;1;538,75;1;1
"id_8706587370613";"29";29080;1;1;500,3;1;1
"id_8706587370631";"50";50133;1;2;609,4;1;1
"id_8768587376814";"13";13048;1;1;712,3;1;1
"id_8768587376846";"50";50128;1;1;578,6;1;1
"id_8768587376827";"29";29021;1;1;598,7;2;1
"id_8768587376824";"36";36056;1;2;611,95;1;1
"id_8769587376958";"13";13019;1;2;632,3;1;1
"id_8765587376594";"38";38083;1;1;592,6;1;1
"id_8765587376578";"13";13082;1;1;616,35;1;1
"id_8765587376537";"53";53402;1;5;484,85;1;1
"id_8761587376177";"49";49108;1;1;489,4;1;1
